"FOREST","PLAN","STRA","SPLT","PLOT","DIST","COMP","STAN","DDATE","INVT","SITE","ASPC","SLOP","ELEV","STRC","HIST","HSDT","DACC","ECOT","LFRM","TRID","POIN","NCNT","FACT","SPEC","SRFC","GFRM","SPFE","R5TC","OPTC","COVR","HEIG","NTPA","PCLU","PSTA","PSTR","CSTR","GIS_LINK","PROJECT_NAME","FLD_ID"
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0001",0.00,10.00,"","BAVE","","","6","",1.00,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1724.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0001",0.00,10.00,"","LITT","","","6","",49.00,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1725.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0002",0.00,10.00,"","BARE","","","6","",68.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1726.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0002",0.00,10.00,"","LITT","","","6","",26.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1727.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0002",0.00,10.00,"","ROCK","","","6","",4.00,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1728.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0002",0.00,10.00,"","WOOD","","","6","",1.00,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1729.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0002",0.00,10.00,"","BAVE","","","6","",0.50,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1730.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0002",0.00,24.07,"2FORB","",""," ","5","",20.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1731.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","TR","H","0002",0.00,24.07,"QUCH2","","EB","","4","",1.00,2.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1732.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","SH","B","0002",0.00,24.07,"CELE2","","","","4","",1.00,1.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1733.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","GR","G","0002",0.00,24.07,"2GA","",""," ","5","",1.00,1.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1734.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0002",0.00,24.07,"2FORB","",""," ","5","",2.00,2.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1735.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0002",0.00,24.07,"GAYOP","","","","5","",15.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1736.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0003",0.00,24.07,"2FORB","",""," ","5","",30.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1737.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0003",0.00,24.07,"2FORB","",""," ","5","",1.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1738.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","TR","H","0003",0.00,24.07,"QUCH2","","EB","","4","",3.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1739.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","SH","B","0003",0.00,24.07,"CELE2","","","","4","",1.00,1.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1740.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0003",0.00,24.07,"GAYOP","","","","5","",3.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1741.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0003",0.00,10.00,"","BARE","","","6","",50.00,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1742.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0003",0.00,10.00,"","BAVE","","","6","",1.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1743.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0003",0.00,10.00,"","LITT","","","6","",38.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1744.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0003",0.00,10.00,"","WOOD","","","6","",1.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1745.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0003",0.00,10.00,"","ROCK","","","6","",9.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1746.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0004",0.00,10.00,"","BARE","","","6","",85.80,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1747.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0004",0.00,10.00,"","ROCK","","","6","",9.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1748.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0004",0.00,10.00,"","WOOD","","","6","",2.00,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1749.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0004",0.00,10.00,"","LITT","","","6","",2.80,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1750.00
"01","1","CNO","A","052","  ","   "," ","082010","FI","C120","330"," 35",5456.00," ","","","","CXHL13","","Z","0004",0.00,10.00,"","BAVE","","","6","",0.30,0.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1751.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",8.00,2.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1752.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0004",0.00,24.07,"GAYOP","","","","5","",15.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1753.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","TR","H","0004",0.00,24.07,"QUCH2","","EB","","4","",2.00,3.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1754.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","SH","B","0004",0.00,24.07,"CELE2","","","","4","",1.00,1.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1755.00
"01","1","CNO","A","052","  ","          ","    ","082010","FI","C120","330"," 35",5456.00," ","","","","    CXHL13","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",1.00,2.00,0.00,4.00,0.00,4.00,1.00,"ANFPLUS10_101052","ANFPLUS10_1",1756.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","FB","E","0001",0.00,24.07,"DRAR3","","","","5","",1.00,1.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",190.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","GR","G","0001",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",191.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","SH","B","0001",0.00,24.07,"RIBES","","","","4","",1.00,4.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",192.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","FB","E","0001",0.00,24.07,"OSBE","","","","5","",1.00,1.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",193.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","TR","H","0001",0.00,24.07,"QUCH2","","EB","","4","",1.00,3.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",194.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","VI","E","0001",0.00,24.07,"LONIC","","","","5","",1.00,2.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",195.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","SH","B","0001",0.00,24.07,"TOXIC","","","","4","",5.00,2.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",196.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","VI","B","0001",0.00,24.07,"RUUR","","","","5","",35.00,1.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",197.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","TR","H","0001",0.00,24.07,"UMCA","","EB","","4","",1.00,5.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",198.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0001",0.00,10.00,"","BARE","","","6","",3.80,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",199.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0001",0.00,10.00,"","BAVE","","","6","",1.30,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",200.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0001",0.00,10.00,"","MOSS","","","6","",2.80,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",201.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0001",0.00,10.00,"","ROCK","","","6","",6.30,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",202.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0001",0.00,10.00,"","LITT","","","6","",83.50,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",203.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0001",0.00,10.00,"","WOOD","","","6","",2.50,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",204.00
"01","1","D3S","A","010","  ","          ","    ","112002","  FI","E73","150","100",2067.00," ","","","","","TR","H","0001",9.00,24.07,"ALRH2","","DB","","1","",191.50,82.00,176.49,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",205.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73"," 60"," 15",2067.00," ","","","","          ","SH","B","0003",0.00,24.07,"QUBE5","","","","4","",50.00,15.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",223.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73"," 60"," 15",2067.00," ","","","","          ","TR","H","0003",0.00,24.07,"QUWIW","","EB","","4","",1.00,7.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",224.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73"," 60"," 15",2067.00," ","","","","          ","VI","E","0003",0.00,24.07,"LONIC","","","","5","",1.00,2.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",225.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73"," 60"," 15",2067.00," ","","","","          ","SH","B","0003",0.00,24.07,"TOXIC","","","","4","",40.00,8.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",226.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73"," 60"," 15",2067.00," ","","","","          ","TR","H","0003",0.00,24.07,"UMCA","","EB","","4","",1.00,2.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",227.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73"," 60"," 15",2067.00," ","","","","      ","","Z","0003",0.00,10.00,"","LITT","","","6","",91.30,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",228.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73"," 60"," 15",2067.00," ","","","","      ","","Z","0003",0.00,10.00,"","WOOD","","","6","",8.80,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",229.00
"01","1","D3S","A","010","  ","          ","    ","112002","  FI","E73"," 60"," 15",2067.00," ","","","","","TR","H","0003",1.00,24.07,"QUWI2","","EB","","2","",3.90,36.00,24.07,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",230.00
"01","1","D3S","A","010","  ","          ","    ","112002","  FI","E73"," 60"," 15",2067.00," ","","","","","TR","H","0003",4.00,24.07,"QUCH2","","EB","","3","",186.30,21.00,923.65,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",231.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0004",0.00,10.00,"","LITT","","","6","",89.30,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",232.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0004",0.00,10.00,"","WOOD","","","6","",9.50,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",233.00
"01","1","D3S","A","010","  ","   "," ","112002","FI","E73","150","100",2067.00," ","","","","      ","","Z","0004",0.00,10.00,"","ROCK","","","6","",1.30,0.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",234.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","FB","E","0004",0.00,24.07,"OSBE","","","","5","",15.00,3.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",235.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","FB","E","0004",0.00,24.07,"PEAN2","","","","5","",1.00,1.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",236.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","SH","B","0004",0.00,24.07,"RIBES","","","","4","",5.00,3.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",237.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","TR","H","0004",0.00,24.07,"UMCA","","EB","","4","",1.00,3.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",238.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","TR","H","0004",0.00,24.07,"ACMA3","","DB","","4","",1.00,3.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",239.00
"01","1","D3S","A","010","  ","          ","    ","112002","FI","E73","150","100",2067.00," ","","","","          ","SH","B","0004",0.00,24.07,"YUWH","","","","4","",1.00,2.00,0.00,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",240.00
"01","1","D3S","A","010","  ","          ","    ","112002","  FI","E73","150","100",2067.00," ","","","","","TR","H","0004",1.00,24.07,"ACMA3","","DB","","1","",30.00,96.00,24.07,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",241.00
"01","1","D3S","A","010","  ","          ","    ","112002","  FI","E73","150","100",2067.00," ","","","","","TR","H","0004",1.00,24.07,"QUCH2","","EB","","1","",44.20,55.00,24.07,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",242.00
"01","1","D3S","A","010","  ","          ","    ","112002","  FI","E73","150","100",2067.00," ","","","","","TR","H","0004",2.00,24.07,"QUCH2","","EB","","2","",51.50,45.00,48.14,3.00,0.00,3.00,1.00,"ANFPLUS10_101010","ANFPLUS10_1",243.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","SH","B","0001",0.00,24.07,"CECU","","","","4","",25.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4283.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","SH","B","0001",0.00,24.07,"KECKI","","","","4","",1.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4284.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","TR","H","0001",0.00,24.07,"QUCH2","","EB","","4","",2.00,3.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4285.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0001",0.00,10.00,"","BARE","","","6","",0.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4286.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0001",0.00,10.00,"","LITT","","","6","",47.50,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4287.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0001",0.00,10.00,"","ROCK","","","6","",47.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4288.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0001",0.00,10.00,"","WOOD","","","6","",4.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4289.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","FB","E","0002",0.00,24.07,"2FORB","",""," ","5","",2.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4290.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","FB","E","0002",0.00,24.07,"ERIOG","","","","5","",1.00,2.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4291.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","FB","E","0002",0.00,24.07,"PENST","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4292.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","GR","G","0002",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4293.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","GR","G","0002",0.00,24.07,"BROMU","","","","5","",5.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4294.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","SH","B","0002",0.00,24.07,"CECU","","","","4","",7.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4295.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","SH","B","0002",0.00,24.07,"ERCA6","","","","4","",3.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4296.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","SH","B","0002",0.00,24.07,"YUWH","","","","4","",1.00,3.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4297.00
"01","1","D4P","A","116","  ","          ","    ","102010","FI","C96","312"," 60",5998.00," ","","","","  SOC00000","TR","H","0002",0.00,24.07,"QUCH2","","EB","","4","",3.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4298.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0002",0.00,10.00,"","BARE","","","6","",13.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4299.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0002",0.00,10.00,"","BAVE","","","6","",6.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4300.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0002",0.00,10.00,"","LICH","","","6","",8.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4301.00
"01","1","D4P","A","116","  ","   "," ","102010","FI","C96","312"," 60",5998.00," ","","","","SOC000","","Z","0002",0.00,10.00,"","LITT","","","6","",18.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101116","ANFPLUS10_1",4302.00
